JobID,Submit,Start,End,NNodes,QOS,State,Elapsed,User
18645582,2023-11-25 08:26:35,2023-11-25 08:29:05,2023-11-25 08:59:25,6,debug,TIMEOUT,00:30:20,joeschm
18627553,2023-11-24 20:36:49,2023-11-24 20:37:52,2023-11-24 20:59:02,6,debug,COMPLETED,00:21:10,joeschm
18627318,2023-11-24 20:35:32,2023-11-24 20:37:52,2023-11-24 21:08:00,6,debug,TIMEOUT,00:30:08,joeschm
18623015,2023-11-24 18:02:37,2023-11-24 18:03:09,2023-11-24 18:33:30,6,debug,TIMEOUT,00:30:21,joeschm
18623010,2023-11-24 18:02:24,2023-11-24 18:02:26,2023-11-24 18:15:40,6,debug,COMPLETED,00:13:14,joeschm
18622472,2023-11-24 17:51:46,2023-11-24 17:52:08,2023-11-24 17:58:32,6,debug,COMPLETED,00:06:24,joeschm
18617054,2023-11-24 14:13:41,2023-11-24 14:44:10,2023-11-24 15:14:23,6,debug,TIMEOUT,00:30:13,joeschm
18617040,2023-11-24 14:13:22,2023-11-24 14:13:28,2023-11-24 14:43:42,6,debug,TIMEOUT,00:30:14,joeschm
18617021,2023-11-24 14:13:02,2023-11-24 14:13:28,2023-11-24 14:43:42,6,debug,TIMEOUT,00:30:14,joeschm
18610076,2023-11-24 10:15:21,2023-11-24 10:31:23,2023-11-24 11:01:39,6,debug,TIMEOUT,00:30:16,joeschm
18610068,2023-11-24 10:15:03,2023-11-24 10:15:14,2023-11-24 10:45:25,6,debug,TIMEOUT,00:30:11,joeschm
18609166,2023-11-24 09:33:30,2023-11-24 10:03:39,2023-11-24 10:14:06,6,debug,COMPLETED,00:10:27,joeschm
18609164,2023-11-24 09:33:12,2023-11-24 10:00:47,2023-11-24 10:31:11,6,debug,TIMEOUT,00:30:24,joeschm
18609149,2023-11-24 09:31:51,2023-11-24 09:32:26,2023-11-24 10:02:58,6,debug,TIMEOUT,00:30:32,joeschm
18609106,2023-11-24 09:29:21,2023-11-24 09:29:45,2023-11-24 10:00:02,6,debug,TIMEOUT,00:30:17,joeschm
18608184,2023-11-24 08:23:23,2023-11-24 08:23:51,2023-11-24 08:54:17,6,debug,TIMEOUT,00:30:26,joeschm
18608182,2023-11-24 08:22:43,2023-11-24 08:22:56,2023-11-24 08:23:23,6,debug,COMPLETED,00:00:27,joeschm
18608147,2023-11-24 08:20:30,2023-11-24 08:20:59,2023-11-24 08:27:14,6,debug,COMPLETED,00:06:15,joeschm
18607018,2023-11-24 07:24:59,2023-11-24 07:25:51,2023-11-24 07:55:55,6,debug,TIMEOUT,00:30:04,joeschm
18607009,2023-11-24 07:24:16,2023-11-24 07:24:26,2023-11-24 07:54:55,6,debug,TIMEOUT,00:30:29,joeschm
18578517,2023-11-23 19:36:48,2023-11-23 20:10:08,2023-11-23 20:40:22,6,debug,TIMEOUT,00:30:14,joeschm
18578501,2023-11-23 19:36:10,2023-11-23 19:52:08,2023-11-23 20:13:46,6,debug,COMPLETED,00:21:38,joeschm
18578490,2023-11-23 19:35:35,2023-11-23 19:39:56,2023-11-23 20:09:58,6,debug,TIMEOUT,00:30:02,joeschm
18577095,2023-11-23 18:47:57,2023-11-23 19:21:41,2023-11-23 19:52:04,6,debug,TIMEOUT,00:30:23,joeschm
18577084,2023-11-23 18:47:27,2023-11-23 18:54:58,2023-11-23 19:25:05,6,debug,TIMEOUT,00:30:07,joeschm
18577063,2023-11-23 18:45:57,2023-11-23 18:51:06,2023-11-23 19:21:33,6,debug,TIMEOUT,00:30:27,joeschm
18503058,2023-11-21 21:46:09,2023-11-21 22:06:45,2023-11-21 22:22:46,6,debug,COMPLETED,00:16:01,joeschm
18503056,2023-11-21 21:45:53,2023-11-21 22:03:32,2023-11-21 22:29:36,6,debug,COMPLETED,00:26:04,joeschm
18503048,2023-11-21 21:44:00,2023-11-21 21:45:17,2023-11-21 22:06:42,6,debug,COMPLETED,00:21:25,joeschm
18501965,2023-11-21 21:09:12,2023-11-21 21:37:13,2023-11-21 22:02:54,6,debug,COMPLETED,00:25:41,joeschm
18501957,2023-11-21 21:08:43,2023-11-21 21:33:39,2023-11-21 21:36:05,6,debug,CANCELLED by 95065,00:02:26,joeschm
18501914,2023-11-21 21:07:21,2023-11-21 21:12:52,2023-11-21 21:43:01,6,debug,TIMEOUT,00:30:09,joeschm
18501900,2023-11-21 21:06:49,2023-11-21 21:07:07,2023-11-21 21:33:12,6,debug,COMPLETED,00:26:05,joeschm
18501727,2023-11-21 20:55:12,2023-11-21 21:01:54,2023-11-21 21:11:35,6,debug,COMPLETED,00:09:41,joeschm
18501607,2023-11-21 20:44:14,2023-11-21 20:44:35,2023-11-21 20:45:00,6,debug,COMPLETED,00:00:25,joeschm
18451315,2023-11-20 14:50:50,2023-11-21 06:24:01,2023-11-21 07:10:32,24,regular_1,COMPLETED,00:46:31,joeschm
18441508,2023-11-20 09:34:51,2023-11-20 15:23:54,2023-11-20 15:33:53,12,regular_1,COMPLETED,00:09:59,joeschm
18439548,2023-11-20 08:46:12,2023-11-20 09:26:14,2023-11-20 09:34:13,12,regular_1,CANCELLED by 95065,00:07:59,joeschm
18439425,2023-11-20 08:45:32,2023-11-20 09:25:58,2023-11-20 09:38:39,12,regular_1,COMPLETED,00:12:41,joeschm
18426226,2023-11-19 23:10:28,2023-11-19 23:17:10,2023-11-19 23:24:26,12,regular_1,COMPLETED,00:07:16,joeschm
18425925,2023-11-19 22:55:11,2023-11-19 22:59:47,2023-11-19 23:25:04,12,regular_1,COMPLETED,00:25:17,joeschm
18425130,2023-11-19 22:40:24,2023-11-19 22:47:59,2023-11-19 22:48:18,12,regular_1,COMPLETED,00:00:19,joeschm
18416709,2023-11-19 17:46:10,2023-11-19 17:59:18,2023-11-19 17:59:37,12,regular_1,COMPLETED,00:00:19,joeschm
18416663,2023-11-19 17:44:08,,2023-11-19 17:45:03,12,regular_1,CANCELLED by 95065,00:00:00,joeschm
18413808,2023-11-19 17:05:43,2023-11-19 17:11:23,2023-11-19 17:11:45,6,regular_1,COMPLETED,00:00:22,joeschm
16509792,2023-10-02 09:23:51,2023-10-02 09:24:46,2023-10-02 09:35:12,2,gpu_debug,TIMEOUT,00:10:26,joeschm
16509754,2023-10-02 09:19:24,2023-10-02 09:19:39,2023-10-02 09:23:09,2,gpu_debug,CANCELLED by 95065,00:03:30,joeschm
16509668,2023-10-02 09:09:31,2023-10-02 09:09:39,2023-10-02 09:18:43,2,gpu_debug,CANCELLED by 95065,00:09:04,joeschm
16509543,2023-10-02 08:58:20,2023-10-02 09:00:21,2023-10-02 09:00:55,2,gpu_debug,COMPLETED,00:00:34,joeschm
16509468,2023-10-02 08:53:57,2023-10-02 08:54:15,2023-10-02 08:54:48,4,gpu_debug,COMPLETED,00:00:33,joeschm
16473681,2023-10-01 16:42:43,2023-10-01 17:12:31,2023-10-01 18:12:35,4,gpu_regular,TIMEOUT,01:00:04,joeschm
16473669,2023-10-01 16:42:06,,2023-10-01 16:42:24,4,gpu_regular,CANCELLED by 95065,00:00:00,joeschm
16473629,2023-10-01 16:40:21,,2023-10-01 16:40:54,4,gpu_debug,CANCELLED by 95065,00:00:00,joeschm
16462677,2023-10-01 08:56:38,2023-10-01 08:59:20,2023-10-01 09:09:36,4,gpu_debug,TIMEOUT,00:10:16,joeschm
16442859,2023-09-30 14:46:58,2023-09-30 14:47:22,2023-09-30 15:07:33,1,gpu_interactive,TIMEOUT,00:20:11,joeschm
16291307,2023-09-25 12:05:50,2023-09-25 12:05:50,2023-09-25 12:50:51,4,gpu_interactive,COMPLETED,00:45:01,joeschm
16290364,2023-09-25 11:53:49,2023-09-25 11:53:58,2023-09-25 12:05:08,1,gpu_interactive,CANCELLED by 95065,00:11:10,joeschm
15852306,2023-09-19 07:38:37,2023-09-19 07:39:23,2023-09-19 08:09:47,1,interactive,TIMEOUT,00:30:24,joeschm
14859475,2023-09-02 17:02:20,2023-09-02 17:57:42,2023-09-03 00:27:44,18,regular_1,TIMEOUT,06:30:02,joeschm
14846141,2023-09-02 11:16:29,2023-09-02 11:52:37,2023-09-02 13:21:44,18,regular_1,COMPLETED,01:29:07,joeschm
14846017,2023-09-02 11:13:33,2023-09-02 11:47:30,2023-09-02 18:17:35,18,regular_1,TIMEOUT,06:30:05,joeschm
14845676,2023-09-02 11:06:11,2023-09-02 11:35:38,2023-09-02 11:47:41,18,regular_1,COMPLETED,00:12:03,joeschm
14801617,2023-09-01 16:48:55,2023-09-01 17:53:53,2023-09-01 22:56:18,18,regular_1,COMPLETED,05:02:25,joeschm
14801165,2023-09-01 16:45:26,2023-09-01 17:45:21,2023-09-02 00:15:36,18,regular_1,TIMEOUT,06:30:15,joeschm
14800785,2023-09-01 16:41:52,2023-09-01 17:41:22,2023-09-02 00:11:46,18,regular_1,TIMEOUT,06:30:24,joeschm
14768326,2023-09-01 07:25:17,2023-09-01 07:26:34,2023-09-01 13:56:56,18,regular_1,TIMEOUT,06:30:22,joeschm
14746543,2023-08-31 20:33:51,2023-08-31 22:57:58,2023-08-31 23:32:08,18,regular_1,COMPLETED,00:34:10,joeschm
14746497,2023-08-31 20:31:54,2023-08-31 21:37:11,2023-09-01 04:07:31,18,regular_1,TIMEOUT,06:30:20,joeschm
14746416,2023-08-31 20:29:41,2023-08-31 21:34:53,2023-08-31 23:42:50,18,regular_1,COMPLETED,02:07:57,joeschm
14698110,2023-08-30 20:45:45,2023-08-30 22:42:19,2023-08-30 22:47:32,18,regular_1,COMPLETED,00:05:13,joeschm
14696699,2023-08-30 19:48:52,2023-08-30 20:45:19,2023-08-30 21:42:37,18,regular_1,COMPLETED,00:57:18,joeschm
14695426,2023-08-30 18:51:46,2023-08-30 20:34:46,2023-08-31 02:34:38,18,regular_1,COMPLETED,05:59:52,joeschm
14695369,2023-08-30 18:47:56,2023-08-30 20:05:17,2023-08-31 02:35:22,18,regular_1,TIMEOUT,06:30:05,joeschm
14694776,2023-08-30 18:27:13,2023-08-30 19:34:16,2023-08-30 20:30:48,18,regular_1,COMPLETED,00:56:32,joeschm
14691023,2023-08-30 15:06:59,2023-08-30 17:13:32,2023-08-30 23:43:38,18,regular_1,TIMEOUT,06:30:06,joeschm
14676668,2023-08-30 09:44:16,2023-08-30 10:28:23,2023-08-30 10:59:04,18,regular_1,COMPLETED,00:30:41,joeschm
14676168,2023-08-30 09:23:06,2023-08-30 09:34:11,2023-08-30 10:04:43,18,regular_1,COMPLETED,00:30:32,joeschm
14673147,2023-08-30 07:35:10,2023-08-30 08:21:10,2023-08-30 14:51:22,18,regular_1,TIMEOUT,06:30:12,joeschm
14672373,2023-08-30 06:45:42,2023-08-30 07:04:36,2023-08-30 09:07:16,18,regular_1,COMPLETED,02:02:40,joeschm
14671698,2023-08-30 06:25:44,2023-08-30 06:38:35,2023-08-30 13:08:57,18,regular_1,TIMEOUT,06:30:22,joeschm
